service_id,date,exception_type
1493GW58181135773656,20140813,2
1493GW58181135773656,20140814,2
1493GW58181135773656,20140815,2
1493GW58181135773656,20140816,2
1493GW58181135773656,20140817,2
1493GW58181135773656,20140818,2
1493GW58181135773656,20140819,2
1493GW58181135773656,20140820,2
1493GW58181135773656,20140821,2
1493GW58181135773656,20140822,2
1493GW58181140784652,20140719,2
1493GW58181140784652,20140720,2
1493GW58181140784652,20140721,2
1493GW58181140784652,20140722,2
1493GW58181140784652,20140723,2
1493GW58181140784652,20140724,2
1493GW58181140784652,20140725,2
1493GW58181140784652,20140726,2
1493GW58181140784652,20140727,2
1493GW58181140784652,20140728,2
1493GW58181140784652,20140729,2
1493GW58181140784652,20140730,2
1493GW58181140784652,20140731,2
1493GW58181140784652,20140801,2
1493GW58181140784652,20140802,2
1493GW58181235838516,20140803,2
1493GW58181235838516,20140804,2
1493GW58181235838516,20140805,2
1493GW58181235838516,20140806,2
1493GW58181235838516,20140807,2
1493GW58181235838516,20140808,2
1493GW58181235838516,20140809,2
1493GW58181235838516,20140810,2
1493GW58181235838516,20140811,2
1493GW58181235838516,20140812,2
1493GW58181235838516,20140813,2
1493GW58181235838516,20140814,2
1493GW58181235838516,20140815,2
1493GW58181235838516,20140816,2
1493GW58181235838516,20140817,2
1493GW58181235838516,20140818,2
1493GW58181235838516,20140819,2
1493GW58181235838516,20140820,2
1493GW58181235838516,20140821,2
1493GW58181235838516,20140822,2
1493GW58181240849512,20140719,2
1493GW58181240849512,20140720,2
1493GW58181240849512,20140721,2
1493GW58181240849512,20140722,2
1493GW58181240849512,20140723,2
1493GW58181240849512,20140724,2
1493GW58181240849512,20140725,2
1493GW58181240849512,20140726,2
1493GW58181240849512,20140727,2
1493GW58181240849512,20140728,2
1493GW58181240849512,20140729,2
1493GW58181240849512,20140730,2
1493GW58181240849512,20140731,2
1493GW58181240849512,20140801,2
1493GW58181240849512,20140802,2
1493GW58181335903376,20140803,2
1493GW58181335903376,20140804,2
1493GW58181335903376,20140805,2
1493GW58181335903376,20140806,2
1493GW58181335903376,20140807,2
1493GW58181335903376,20140808,2
1493GW58181335903376,20140809,2
1493GW58181335903376,20140810,2
1493GW58181335903376,20140811,2
1493GW58181335903376,20140812,2
1493GW58181335903376,20140813,2
1493GW58181335903376,20140814,2
1493GW58181335903376,20140815,2
1493GW58181335903376,20140816,2
1493GW58181335903376,20140817,2
1493GW58181335903376,20140818,2
1493GW58181335903376,20140819,2
1493GW58181335903376,20140820,2
1493GW58181335903376,20140821,2
1493GW58181335903376,20140822,2
1493GW58181340914372,20140719,2
1493GW58181340914372,20140720,2
1493GW58181340914372,20140721,2
1493GW58181340914372,20140722,2
1493GW58181340914372,20140723,2
1493GW58181340914372,20140724,2
1493GW58181340914372,20140725,2
1493GW58181340914372,20140726,2
1493GW58181340914372,20140727,2
1493GW58181340914372,20140728,2
1493GW58181340914372,20140729,2
1493GW58181340914372,20140730,2
1493GW58181340914372,20140731,2
1493GW58181340914372,20140801,2
1493GW58181340914372,20140802,2
1493GW58181435968236,20140803,2
1493GW58181435968236,20140804,2
1493GW58181435968236,20140805,2
1493GW58181435968236,20140806,2
1493GW58181435968236,20140807,2
1493GW58181435968236,20140808,2
1493GW58181435968236,20140809,2
1493GW58181435968236,20140810,2
1493GW58181435968236,20140811,2
1493GW58181435968236,20140812,2
1493GW58181435968236,20140813,2
1493GW58181435968236,20140814,2
1493GW58181435968236,20140815,2
1493GW58181435968236,20140816,2
1493GW58181435968236,20140817,2
1493GW58181435968236,20140818,2
1493GW58181435968236,20140819,2
1493GW58181435968236,20140820,2
1493GW58181435968236,20140821,2
1493GW58181435968236,20140822,2
1493GW58181440979232,20140719,2
1493GW58181440979232,20140720,2
1493GW58181440979232,20140721,2
1493GW58181440979232,20140722,2
1493GW58181440979232,20140723,2
1493GW58181440979232,20140724,2
1493GW58181440979232,20140725,2
1493GW58181440979232,20140726,2
1493GW58181440979232,20140727,2
1493GW58181440979232,20140728,2
1493GW58181440979232,20140729,2
1493GW58181440979232,20140730,2
1493GW58181440979232,20140731,2
1493GW58181440979232,20140801,2
1493GW58181440979232,20140802,2
1493GW581815351033096,20140803,2
1493GW581815351033096,20140804,2
1493GW581815351033096,20140805,2
1493GW581815351033096,20140806,2
1493GW581815351033096,20140807,2
1493GW581815351033096,20140808,2
1493GW581815351033096,20140809,2
1493GW581815351033096,20140810,2
1493GW581815351033096,20140811,2
1493GW581815351033096,20140812,2
1493GW581815351033096,20140813,2
1493GW581815351033096,20140814,2
1493GW581815351033096,20140815,2
1493GW581815351033096,20140816,2
1493GW581815351033096,20140817,2
1493GW581815351033096,20140818,2
1493GW581815351033096,20140819,2
1493GW581815351033096,20140820,2
1493GW581815351033096,20140821,2
1493GW581815351033096,20140822,2
1493GW581815401044092,20140719,2
1493GW581815401044092,20140720,2
1493GW581815401044092,20140726,2
1493GW581815401044092,20140727,2
1493GW581815401044092,20140802,2
1493GW581815401045488,20140721,2
1493GW581815401045488,20140722,2
1493GW581815401045488,20140723,2
1493GW581815401045488,20140724,2
1493GW581815401045488,20140725,2
1493GW581815401045488,20140728,2
1493GW581815401045488,20140729,2
1493GW581815401045488,20140730,2
1493GW581815401045488,20140731,2
1493GW581815401045488,20140801,2
1493GW581816051065526,20140725,2
1493GW581816051065526,20140804,2
1493GW581816051065526,20140805,2
1493GW581816051065526,20140806,2
1493GW581816051065526,20140807,2
1493GW581816051065526,20140808,2
1493GW581816051065526,20140811,2
1493GW581816051065526,20140812,2
1493GW581816051065526,20140813,2
1493GW581816051065526,20140814,2
1493GW581816051065526,20140815,2
1493GW581816051065526,20140818,2
1493GW581816051065526,20140819,2
1493GW581816051065526,20140820,2
1493GW581816051065526,20140821,2
1493GW581816051065526,20140822,2
1493GW581816351097956,20140801,2
1493GW581816351097956,20140803,2
1493GW581816351097956,20140808,2
1493GW581816351097956,20140809,2
1493GW581816351097956,20140810,2
1493GW581816351097956,20140815,2
1493GW581816351097956,20140816,2
1493GW581816351097956,20140817,2
1493GW581816351097956,20140822,2
1493GW581816401108952,20140719,2
1493GW581816401108952,20140720,2
1493GW581816401108952,20140726,2
1493GW581816401108952,20140727,2
1493GW581816401108952,20140802,2
1493GW581816401110348,20140721,2
1493GW581816401110348,20140722,2
1493GW581816401110348,20140723,2
1493GW581816401110348,20140724,2
1493GW581816401110348,20140725,2
1493GW581816401110348,20140728,2
1493GW581816401110348,20140729,2
1493GW581816401110348,20140730,2
1493GW581816401110348,20140731,2
1493GW581816401110348,20140801,2
1493GW581817001124981,20140725,2
1493GW581817001124981,20140804,2
1493GW581817001124981,20140805,2
1493GW581817001124981,20140806,2
1493GW581817001124981,20140807,2
1493GW581817001124981,20140808,2
1493GW581817001124981,20140811,2
1493GW581817001124981,20140812,2
1493GW581817001124981,20140813,2
1493GW581817001124981,20140814,2
1493GW581817001124981,20140815,2
1493GW581817001124981,20140818,2
1493GW581817001124981,20140819,2
1493GW581817001124981,20140820,2
1493GW581817001124981,20140821,2
1493GW581817001124981,20140822,2
1493GW581817351162816,20140801,2
1493GW581817351162816,20140803,2
1493GW581817351162816,20140808,2
1493GW581817351162816,20140809,2
1493GW581817351162816,20140810,2
1493GW581817351162816,20140815,2
1493GW581817351162816,20140816,2
1493GW581817351162816,20140817,2
1493GW581817351162816,20140822,2
1493GW581817401173812,20140719,2
1493GW581817401173812,20140720,2
1493GW581817401173812,20140726,2
1493GW581817401173812,20140727,2
1493GW581817401173812,20140802,2
1493GW581817401175208,20140721,2
1493GW581817401175208,20140722,2
1493GW581817401175208,20140723,2
1493GW581817401175208,20140724,2
1493GW581817401175208,20140725,2
1493GW581817401175208,20140728,2
1493GW581817401175208,20140729,2
1493GW581817401175208,20140730,2
1493GW581817401175208,20140731,2
1493GW581817401175208,20140801,2
1493GW581818351227676,20140725,2
1493GW581818351227676,20140804,2
1493GW581818351227676,20140805,2
1493GW581818351227676,20140806,2
1493GW581818351227676,20140807,2
1493GW581818351227676,20140808,2
1493GW581818351227676,20140811,2
1493GW581818351227676,20140812,2
1493GW581818351227676,20140813,2
1493GW581818351227676,20140814,2
1493GW581818351227676,20140815,2
1493GW581818351227676,20140818,2
1493GW581818351227676,20140819,2
1493GW581818351227676,20140820,2
1493GW581818351227676,20140821,2
1493GW581818351227676,20140822,2
1493GW581818401237026,20140721,2
1493GW581818401237026,20140722,2
1493GW581818401237026,20140723,2
1493GW581818401237026,20140724,2
1493GW581818401237026,20140725,2
1493GW581818401237026,20140728,2
1493GW581818401237026,20140729,2
1493GW581818401237026,20140730,2
1493GW581818401237026,20140731,2
1493GW581818401237026,20140801,2
1493GW581818401238672,20140719,2
1493GW581818401238672,20140720,2
1493GW581818401238672,20140726,2
1493GW581818401238672,20140727,2
1493GW581818401238672,20140802,2
1493GW581818451238486,20140801,2
1493GW581818451238486,20140803,2
1493GW581818451238486,20140808,2
1493GW581818451238486,20140809,2
1493GW581818451238486,20140810,2
1493GW581818451238486,20140815,2
1493GW581818451238486,20140816,2
1493GW581818451238486,20140817,2
1493GW581818451238486,20140822,2
1493GW581819401301886,20140721,2
1493GW581819401301886,20140722,2
1493GW581819401301886,20140723,2
1493GW581819401301886,20140724,2
1493GW581819401301886,20140725,2
1493GW581819401301886,20140728,2
1493GW581819401301886,20140729,2
1493GW581819401301886,20140730,2
1493GW581819401301886,20140731,2
1493GW581819401301886,20140801,2
1493GW581820401366746,20140721,2
1493GW581820401366746,20140722,2
1493GW581820401366746,20140723,2
1493GW581820401366746,20140724,2
1493GW581820401366746,20140725,2
1493GW581820401366746,20140728,2
1493GW581820401366746,20140729,2
1493GW581820401366746,20140730,2
1493GW581820401366746,20140731,2
1493GW581820401366746,20140801,2
1502GW489622004953295,20140803,2
1502GW489622004953295,20140804,2
1502GW489622004953295,20140805,2
1502GW489622004953295,20140806,2
1502GW489622004953295,20140807,2
1502GW489622004953295,20140808,2
1502GW489622004953295,20140810,2
1502GW489622004953295,20140811,2
1502GW489622004953295,20140812,2
1502GW489622004953295,20140813,2
1502GW489622004953295,20140814,2
1502GW489622004953295,20140815,2
1502GW489622004953295,20140817,2
1502GW489622004953295,20140818,2
1502GW489622004953295,20140819,2
1502GW489622004953295,20140820,2
1502GW489622004953295,20140821,2
1502GW489622004953295,20140822,2
1502GW489622004957600,20140809,2
1502GW489622004957600,20140816,2
1502GW489623005172595,20140801,2
1502GW489623005172595,20140803,2
1502GW489623005172595,20140808,2
1502GW489623005172595,20140810,2
1502GW489623005172595,20140815,2
1502GW489623005172595,20140817,2
1502GW489623005172595,20140822,2
1502GW489623055189049,20140725,2
1502GW489623055189049,20140804,2
1502GW489623055189049,20140805,2
1502GW489623055189049,20140806,2
1502GW489623055189049,20140807,2
1502GW489623055189049,20140808,2
1502GW489623055189049,20140811,2
1502GW489623055189049,20140812,2
1502GW489623055189049,20140813,2
1502GW489623055189049,20140814,2
1502GW489623055189049,20140815,2
1502GW489623055189049,20140818,2
1502GW489623055189049,20140819,2
1502GW489623055189049,20140820,2
1502GW489623055189049,20140821,2
1502GW489623055189049,20140822,2
1502GW489623055190526,20140809,2
1502GW489623055190526,20140816,2
1502GW489624005396200,20140809,2
1502GW489624005396200,20140816,2
1503GW60910640478820,20140725,2
1503GW60910640478820,20140804,2
1503GW60910640478820,20140805,2
1503GW60910640478820,20140806,2
1503GW60910640478820,20140807,2
1503GW60910640478820,20140808,2
1503GW60910640478820,20140811,2
1503GW60910640478820,20140812,2
1503GW60910640478820,20140813,2
1503GW60910640478820,20140814,2
1503GW60910640478820,20140815,2
1503GW60910640478820,20140818,2
1503GW60910640478820,20140819,2
1503GW60910640478820,20140820,2
1503GW60910640478820,20140821,2
1503GW60910640478820,20140822,2
1503GW60910700503273,20140725,2
1503GW60910700503273,20140804,2
1503GW60910700503273,20140805,2
1503GW60910700503273,20140806,2
1503GW60910700503273,20140807,2
1503GW60910700503273,20140808,2
1503GW60910700503273,20140811,2
1503GW60910700503273,20140812,2
1503GW60910700503273,20140813,2
1503GW60910700503273,20140814,2
1503GW60910700503273,20140815,2
1503GW60910700503273,20140818,2
1503GW60910700503273,20140819,2
1503GW60910700503273,20140820,2
1503GW60910700503273,20140821,2
1503GW60910700503273,20140822,2
1503GW60910725532598,20140725,2
1503GW60910725532598,20140804,2
1503GW60910725532598,20140805,2
1503GW60910725532598,20140806,2
1503GW60910725532598,20140807,2
1503GW60910725532598,20140808,2
1503GW60910725532598,20140811,2
1503GW60910725532598,20140812,2
1503GW60910725532598,20140813,2
1503GW60910725532598,20140814,2
1503GW60910725532598,20140815,2
1503GW60910725532598,20140818,2
1503GW60910725532598,20140819,2
1503GW60910725532598,20140820,2
1503GW60910725532598,20140821,2
1503GW60910725532598,20140822,2
1504GW609216351277438,20140725,2
1504GW609216351277438,20140804,2
1504GW609216351277438,20140805,2
1504GW609216351277438,20140806,2
1504GW609216351277438,20140807,2
1504GW609216351277438,20140808,2
1504GW609216351277438,20140811,2
1504GW609216351277438,20140812,2
1504GW609216351277438,20140813,2
1504GW609216351277438,20140814,2
1504GW609216351277438,20140815,2
1504GW609216351277438,20140818,2
1504GW609216351277438,20140819,2
1504GW609216351277438,20140820,2
1504GW609216351277438,20140821,2
1504GW609216351277438,20140822,2
1504GW609217051313983,20140725,2
1504GW609217051313983,20140804,2
1504GW609217051313983,20140805,2
1504GW609217051313983,20140806,2
1504GW609217051313983,20140807,2
1504GW609217051313983,20140808,2
1504GW609217051313983,20140811,2
1504GW609217051313983,20140812,2
1504GW609217051313983,20140813,2
1504GW609217051313983,20140814,2
1504GW609217051313983,20140815,2
1504GW609217051313983,20140818,2
1504GW609217051313983,20140819,2
1504GW609217051313983,20140820,2
1504GW609217051313983,20140821,2
1504GW609217051313983,20140822,2
1504GW609217351350733,20140725,2
1504GW609217351350733,20140804,2
1504GW609217351350733,20140805,2
1504GW609217351350733,20140806,2
1504GW609217351350733,20140807,2
1504GW609217351350733,20140808,2
1504GW609217351350733,20140811,2
1504GW609217351350733,20140812,2
1504GW609217351350733,20140813,2
1504GW609217351350733,20140814,2
1504GW609217351350733,20140815,2
1504GW609217351350733,20140818,2
1504GW609217351350733,20140819,2
1504GW609217351350733,20140820,2
1504GW609217351350733,20140821,2
1504GW609217351350733,20140822,2
1511GW60990645491276,20140721,2
1511GW60990645491276,20140722,2
1511GW60990645491276,20140723,2
1511GW60990645491276,20140724,2
1511GW60990645491276,20140725,2
1511GW60990645491276,20140728,2
1511GW60990645491276,20140729,2
1511GW60990645491276,20140730,2
1511GW60990645491276,20140731,2
1511GW60990645491276,20140801,2
1511GW60990700508196,20140721,2
1511GW60990700508196,20140722,2
1511GW60990700508196,20140723,2
1511GW60990700508196,20140724,2
1511GW60990700508196,20140725,2
1511GW60990700508196,20140728,2
1511GW60990700508196,20140729,2
1511GW60990700508196,20140730,2
1511GW60990700508196,20140731,2
1511GW60990700508196,20140801,2
1511GW60990720530756,20140721,2
1511GW60990720530756,20140722,2
1511GW60990720530756,20140723,2
1511GW60990720530756,20140724,2
1511GW60990720530756,20140725,2
1511GW60990720530756,20140728,2
1511GW60990720530756,20140729,2
1511GW60990720530756,20140730,2
1511GW60990720530756,20140731,2
1511GW60990720530756,20140801,2
1511GW60990740553316,20140721,2
1511GW60990740553316,20140722,2
1511GW60990740553316,20140723,2
1511GW60990740553316,20140724,2
1511GW60990740553316,20140725,2
1511GW60990740553316,20140728,2
1511GW60990740553316,20140729,2
1511GW60990740553316,20140730,2
1511GW60990740553316,20140731,2
1511GW60990740553316,20140801,2
1512GW610016401284813,20140721,2
1512GW610016401284813,20140722,2
1512GW610016401284813,20140723,2
1512GW610016401284813,20140724,2
1512GW610016401284813,20140725,2
1512GW610016401284813,20140728,2
1512GW610016401284813,20140729,2
1512GW610016401284813,20140730,2
1512GW610016401284813,20140731,2
1512GW610016401284813,20140801,2
1512GW610017001309313,20140721,2
1512GW610017001309313,20140722,2
1512GW610017001309313,20140723,2
1512GW610017001309313,20140724,2
1512GW610017001309313,20140725,2
1512GW610017001309313,20140728,2
1512GW610017001309313,20140729,2
1512GW610017001309313,20140730,2
1512GW610017001309313,20140731,2
1512GW610017001309313,20140801,2
1512GW610017201333813,20140721,2
1512GW610017201333813,20140722,2
1512GW610017201333813,20140723,2
1512GW610017201333813,20140724,2
1512GW610017201333813,20140725,2
1512GW610017201333813,20140728,2
1512GW610017201333813,20140729,2
1512GW610017201333813,20140730,2
1512GW610017201333813,20140731,2
1512GW610017201333813,20140801,2
1512GW610017401356823,20140721,2
1512GW610017401356823,20140722,2
1512GW610017401356823,20140723,2
1512GW610017401356823,20140724,2
1512GW610017401356823,20140725,2
1512GW610017401356823,20140728,2
1512GW610017401356823,20140729,2
1512GW610017401356823,20140730,2
1512GW610017401356823,20140731,2
1512GW610017401356823,20140801,2
1531GW601905251021112,20140721,2
1531GW601905251021112,20140722,2
1531GW601905251021112,20140723,2
1531GW601905251021112,20140724,2
1531GW601905251021112,20140725,2
1531GW601905251021112,20140728,2
1531GW601905251021112,20140729,2
1531GW601905251021112,20140730,2
1531GW601905251021112,20140731,2
1531GW601905251021112,20140801,2
1531GW601905451088991,20140719,2
1531GW601905451088991,20140726,2
1531GW601905451088991,20140802,2
1531GW601906351240936,20140721,2
1531GW601906351240936,20140722,2
1531GW601906351240936,20140723,2
1531GW601906351240936,20140724,2
1531GW601906351240936,20140725,2
1531GW601906351240936,20140728,2
1531GW601906351240936,20140729,2
1531GW601906351240936,20140730,2
1531GW601906351240936,20140731,2
1531GW601906351240936,20140801,2
1531GW601906451255491,20140720,2
1531GW601906451255491,20140727,2
1531GW601906451257815,20140719,2
1531GW601906451257815,20140726,2
1531GW601906451257815,20140802,2
1531GW601906551296436,20140721,2
1531GW601906551296436,20140722,2
1531GW601906551296436,20140723,2
1531GW601906551296436,20140724,2
1531GW601906551296436,20140725,2
1531GW601906551296436,20140728,2
1531GW601906551296436,20140729,2
1531GW601906551296436,20140730,2
1531GW601906551296436,20140731,2
1531GW601906551296436,20140801,2
1531GW601907451421991,20140720,2
1531GW601907451421991,20140727,2
1531GW601907451424315,20140719,2
1531GW601907451424315,20140726,2
1531GW601907451424315,20140802,2
1531GW601908001474240,20140721,2
1531GW601908001474240,20140722,2
1531GW601908001474240,20140723,2
1531GW601908001474240,20140724,2
1531GW601908001474240,20140725,2
1531GW601908001474240,20140728,2
1531GW601908001474240,20140729,2
1531GW601908001474240,20140730,2
1531GW601908001474240,20140731,2
1531GW601908001474240,20140801,2
1531GW601908101501990,20140721,2
1531GW601908101501990,20140722,2
1531GW601908101501990,20140723,2
1531GW601908101501990,20140724,2
1531GW601908101501990,20140725,2
1531GW601908101501990,20140728,2
1531GW601908101501990,20140729,2
1531GW601908101501990,20140730,2
1531GW601908101501990,20140731,2
1531GW601908101501990,20140801,2
1531GW601908451599115,20140719,2
1531GW601908451599115,20140720,2
1531GW601908451599115,20140721,2
1531GW601908451599115,20140722,2
1531GW601908451599115,20140723,2
1531GW601908451599115,20140724,2
1531GW601908451599115,20140725,2
1531GW601908451599115,20140726,2
1531GW601908451599115,20140727,2
1531GW601908451599115,20140728,2
1531GW601908451599115,20140729,2
1531GW601908451599115,20140730,2
1531GW601908451599115,20140731,2
1531GW601908451599115,20140801,2
1531GW601908451599115,20140802,2
1531GW601909451765615,20140719,2
1531GW601909451765615,20140720,2
1531GW601909451765615,20140721,2
1531GW601909451765615,20140722,2
1531GW601909451765615,20140723,2
1531GW601909451765615,20140724,2
1531GW601909451765615,20140725,2
1531GW601909451765615,20140726,2
1531GW601909451765615,20140727,2
1531GW601909451765615,20140728,2
1531GW601909451765615,20140729,2
1531GW601909451765615,20140730,2
1531GW601909451765615,20140731,2
1531GW601909451765615,20140801,2
1531GW601909451765615,20140802,2
1531GW601910451932115,20140719,2
1531GW601910451932115,20140720,2
1531GW601910451932115,20140721,2
1531GW601910451932115,20140722,2
1531GW601910451932115,20140723,2
1531GW601910451932115,20140724,2
1531GW601910451932115,20140725,2
1531GW601910451932115,20140726,2
1531GW601910451932115,20140727,2
1531GW601910451932115,20140728,2
1531GW601910451932115,20140729,2
1531GW601910451932115,20140730,2
1531GW601910451932115,20140731,2
1531GW601910451932115,20140801,2
1531GW601910451932115,20140802,2
1531GW601911452098615,20140719,2
1531GW601911452098615,20140720,2
1531GW601911452098615,20140721,2
1531GW601911452098615,20140722,2
1531GW601911452098615,20140723,2
1531GW601911452098615,20140724,2
1531GW601911452098615,20140725,2
1531GW601911452098615,20140726,2
1531GW601911452098615,20140727,2
1531GW601911452098615,20140728,2
1531GW601911452098615,20140729,2
1531GW601911452098615,20140730,2
1531GW601911452098615,20140731,2
1531GW601911452098615,20140801,2
1531GW601911452098615,20140802,2
1531GW601912452265115,20140719,2
1531GW601912452265115,20140720,2
1531GW601912452265115,20140721,2
1531GW601912452265115,20140722,2
1531GW601912452265115,20140723,2
1531GW601912452265115,20140724,2
1531GW601912452265115,20140725,2
1531GW601912452265115,20140726,2
1531GW601912452265115,20140727,2
1531GW601912452265115,20140728,2
1531GW601912452265115,20140729,2
1531GW601912452265115,20140730,2
1531GW601912452265115,20140731,2
1531GW601912452265115,20140801,2
1531GW601912452265115,20140802,2
1531GW601913452431615,20140719,2
1531GW601913452431615,20140720,2
1531GW601913452431615,20140721,2
1531GW601913452431615,20140722,2
1531GW601913452431615,20140723,2
1531GW601913452431615,20140724,2
1531GW601913452431615,20140725,2
1531GW601913452431615,20140726,2
1531GW601913452431615,20140727,2
1531GW601913452431615,20140728,2
1531GW601913452431615,20140729,2
1531GW601913452431615,20140730,2
1531GW601913452431615,20140731,2
1531GW601913452431615,20140801,2
1531GW601913452431615,20140802,2
1531GW601914452598115,20140719,2
1531GW601914452598115,20140720,2
1531GW601914452598115,20140726,2
1531GW601914452598115,20140727,2
1531GW601914452598115,20140802,2
1531GW601914452600686,20140721,2
1531GW601914452600686,20140722,2
1531GW601914452600686,20140723,2
1531GW601914452600686,20140724,2
1531GW601914452600686,20140725,2
1531GW601914452600686,20140728,2
1531GW601914452600686,20140729,2
1531GW601914452600686,20140730,2
1531GW601914452600686,20140731,2
1531GW601914452600686,20140801,2
1531GW601915452764615,20140719,2
1531GW601915452764615,20140720,2
1531GW601915452764615,20140726,2
1531GW601915452764615,20140727,2
1531GW601915452764615,20140802,2
1531GW601915452767186,20140721,2
1531GW601915452767186,20140722,2
1531GW601915452767186,20140723,2
1531GW601915452767186,20140724,2
1531GW601915452767186,20140725,2
1531GW601915452767186,20140728,2
1531GW601915452767186,20140729,2
1531GW601915452767186,20140730,2
1531GW601915452767186,20140731,2
1531GW601915452767186,20140801,2
1531GW601916452931115,20140719,2
1531GW601916452931115,20140720,2
1531GW601916452931115,20140721,2
1531GW601916452931115,20140722,2
1531GW601916452931115,20140723,2
1531GW601916452931115,20140724,2
1531GW601916452931115,20140725,2
1531GW601916452931115,20140726,2
1531GW601916452931115,20140727,2
1531GW601916452931115,20140728,2
1531GW601916452931115,20140729,2
1531GW601916452931115,20140730,2
1531GW601916452931115,20140731,2
1531GW601916452931115,20140801,2
1531GW601916452931115,20140802,2
1531GW601917453086991,20140719,2
1531GW601917453086991,20140720,2
1531GW601917453086991,20140726,2
1531GW601917453086991,20140727,2
1531GW601917453086991,20140802,2
1531GW601917453097615,20140721,2
1531GW601917453097615,20140722,2
1531GW601917453097615,20140723,2
1531GW601917453097615,20140724,2
1531GW601917453097615,20140725,2
1531GW601917453097615,20140728,2
1531GW601917453097615,20140729,2
1531GW601917453097615,20140730,2
1531GW601917453097615,20140731,2
1531GW601917453097615,20140801,2
1531GW601918503254951,20140719,2
1531GW601918503254951,20140721,2
1531GW601918503254951,20140722,2
1531GW601918503254951,20140723,2
1531GW601918503254951,20140724,2
1531GW601918503254951,20140725,2
1531GW601918503254951,20140726,2
1531GW601918503254951,20140728,2
1531GW601918503254951,20140729,2
1531GW601918503254951,20140730,2
1531GW601918503254951,20140731,2
1531GW601918503254951,20140801,2
1531GW601918503254951,20140802,2
1531GW601919403393701,20140720,2
1531GW601919403393701,20140727,2
1531GW601919503421451,20140721,2
1531GW601919503421451,20140722,2
1531GW601919503421451,20140723,2
1531GW601919503421451,20140724,2
1531GW601919503421451,20140725,2
1531GW601919503421451,20140728,2
1531GW601919503421451,20140729,2
1531GW601919503421451,20140730,2
1531GW601919503421451,20140731,2
1531GW601919503421451,20140801,2
1531GW601920503587951,20140719,2
1531GW601920503587951,20140721,2
1531GW601920503587951,20140722,2
1531GW601920503587951,20140723,2
1531GW601920503587951,20140724,2
1531GW601920503587951,20140725,2
1531GW601920503587951,20140726,2
1531GW601920503587951,20140728,2
1531GW601920503587951,20140729,2
1531GW601920503587951,20140730,2
1531GW601920503587951,20140731,2
1531GW601920503587951,20140801,2
1531GW601920503587951,20140802,2
1531GW601921403726701,20140720,2
1531GW601921403726701,20140727,2
1531GW601922503920951,20140719,2
1531GW601922503920951,20140726,2
1531GW601922503920951,20140802,2
1532GW60200605981973,20140721,2
1532GW60200605981973,20140722,2
1532GW60200605981973,20140723,2
1532GW60200605981973,20140724,2
1532GW60200605981973,20140725,2
1532GW60200605981973,20140728,2
1532GW60200605981973,20140729,2
1532GW60200605981973,20140730,2
1532GW60200605981973,20140731,2
1532GW60200605981973,20140801,2
1532GW602007051122733,20140719,2
1532GW602007051122733,20140721,2
1532GW602007051122733,20140722,2
1532GW602007051122733,20140723,2
1532GW602007051122733,20140724,2
1532GW602007051122733,20140725,2
1532GW602007051122733,20140726,2
1532GW602007051122733,20140728,2
1532GW602007051122733,20140729,2
1532GW602007051122733,20140730,2
1532GW602007051122733,20140731,2
1532GW602007051122733,20140801,2
1532GW602007051122733,20140802,2
1532GW602008051263493,20140719,2
1532GW602008051263493,20140720,2
1532GW602008051263493,20140721,2
1532GW602008051263493,20140722,2
1532GW602008051263493,20140723,2
1532GW602008051263493,20140724,2
1532GW602008051263493,20140725,2
1532GW602008051263493,20140726,2
1532GW602008051263493,20140727,2
1532GW602008051263493,20140728,2
1532GW602008051263493,20140729,2
1532GW602008051263493,20140730,2
1532GW602008051263493,20140731,2
1532GW602008051263493,20140801,2
1532GW602008051263493,20140802,2
1532GW602009051404253,20140719,2
1532GW602009051404253,20140720,2
1532GW602009051404253,20140721,2
1532GW602009051404253,20140722,2
1532GW602009051404253,20140723,2
1532GW602009051404253,20140724,2
1532GW602009051404253,20140725,2
1532GW602009051404253,20140726,2
1532GW602009051404253,20140727,2
1532GW602009051404253,20140728,2
1532GW602009051404253,20140729,2
1532GW602009051404253,20140730,2
1532GW602009051404253,20140731,2
1532GW602009051404253,20140801,2
1532GW602009051404253,20140802,2
1532GW602010051545013,20140719,2
1532GW602010051545013,20140720,2
1532GW602010051545013,20140721,2
1532GW602010051545013,20140722,2
1532GW602010051545013,20140723,2
1532GW602010051545013,20140724,2
1532GW602010051545013,20140725,2
1532GW602010051545013,20140726,2
1532GW602010051545013,20140727,2
1532GW602010051545013,20140728,2
1532GW602010051545013,20140729,2
1532GW602010051545013,20140730,2
1532GW602010051545013,20140731,2
1532GW602010051545013,20140801,2
1532GW602010051545013,20140802,2
1532GW602011051685773,20140719,2
1532GW602011051685773,20140720,2
1532GW602011051685773,20140721,2
1532GW602011051685773,20140722,2
1532GW602011051685773,20140723,2
1532GW602011051685773,20140724,2
1532GW602011051685773,20140725,2
1532GW602011051685773,20140726,2
1532GW602011051685773,20140727,2
1532GW602011051685773,20140728,2
1532GW602011051685773,20140729,2
1532GW602011051685773,20140730,2
1532GW602011051685773,20140731,2
1532GW602011051685773,20140801,2
1532GW602011051685773,20140802,2
1532GW602012051826533,20140719,2
1532GW602012051826533,20140720,2
1532GW602012051826533,20140721,2
1532GW602012051826533,20140722,2
1532GW602012051826533,20140723,2
1532GW602012051826533,20140724,2
1532GW602012051826533,20140725,2
