service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3805PAC55061115160189,1,1,1,1,1,0,0,20140719,20140822
3805PAC55061120161117,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061120161303,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061215174049,1,1,1,1,1,0,0,20140719,20140822
3805PAC55061220174977,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061220175163,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061320188837,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061320189023,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061420202697,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061420202883,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061520216557,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061520216743,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061620230417,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061620230603,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061730246546,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061730246773,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061755252589,1,1,1,1,1,0,0,20140719,20140822
3805PAC55061830259954,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061830260220,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061920271587,1,1,1,1,1,0,0,20140719,20140822
3805PAC55061930273783,0,0,0,0,0,0,1,20140719,20140822
3805PAC55061930273814,0,0,0,0,0,1,0,20140719,20140822
3805PAC55061950278476,1,1,1,1,1,0,0,20140719,20140822
3805PAC55062020285365,1,1,1,1,1,0,0,20140719,20140822
3805PAC55062030287218,0,0,0,0,0,0,1,20140719,20140822
3805PAC55062030287465,0,0,0,0,0,1,0,20140719,20140822
3805PAC55062050292295,1,1,1,1,1,0,0,20140719,20140822
3805PAC55062100294148,0,0,0,0,0,0,1,20140719,20140822
3805PAC55062100294354,0,0,0,0,0,1,0,20140719,20140822
3805PAC55062120299225,1,1,1,1,1,0,0,20140719,20140822
3805PAC55062130300818,0,0,0,0,0,0,1,20140719,20140822
3805PAC55062130301243,0,0,0,0,0,1,0,20140719,20140822
3805PAC55062150306155,1,1,1,1,1,0,0,20140719,20140822
3805PAC55062200307707,0,0,0,0,0,0,1,20140719,20140822
3805PAC55062200308062,0,0,0,0,0,1,0,20140719,20140822
3805PAC55062220313085,1,1,1,1,1,0,0,20140719,20140822
3805PAC55062230314637,0,0,0,0,0,0,1,20140719,20140822
3805PAC55062230314992,0,0,0,0,0,1,0,20140719,20140822
3805PAC55062250320015,1,1,1,1,1,0,0,20140719,20140822
3806PAC5507050082477,1,1,1,1,1,0,0,20140719,20140822
3806PAC55070640106161,0,0,0,0,0,0,1,20140719,20140822
3806PAC55070640107126,0,0,0,0,0,1,0,20140719,20140822
3806PAC55070710113751,0,0,0,0,0,0,1,20140719,20140822
3806PAC55070710114716,0,0,0,0,0,1,0,20140719,20140822
3806PAC55070740121341,0,0,0,0,0,0,1,20140719,20140822
3806PAC55070740122306,0,0,0,0,0,1,0,20140719,20140822
3806PAC55070810129162,0,0,0,0,0,0,1,20140719,20140822
3806PAC55070810129896,0,0,0,0,0,1,0,20140719,20140822
3806PAC55070910144721,0,0,0,0,0,0,1,20140719,20140822
3806PAC55070910145854,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071010160425,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071010160883,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071055173285,1,1,1,1,1,0,0,20140719,20140822
3806PAC55071110175605,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071110176798,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071150187200,1,1,1,1,1,0,0,20140719,20140822
3806PAC55071210190785,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071210191978,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071250202380,1,1,1,1,1,0,0,20140719,20140822
3806PAC55071310205965,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071310207158,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071350217560,1,1,1,1,1,0,0,20140719,20140822
3806PAC55071410221145,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071410222254,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071510236325,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071510237518,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071610251505,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071610252698,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071710266624,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071710267878,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071810281572,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071810282367,0,0,0,0,0,1,0,20140719,20140822
3806PAC55071910296271,0,0,0,0,0,0,1,20140719,20140822
3806PAC55071910296752,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072010311199,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072010311574,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072010312836,1,1,1,1,1,0,0,20140719,20140822
3806PAC55072100325451,1,1,1,1,1,0,0,20140719,20140822
3806PAC55072110326021,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072110326523,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072130333041,1,1,1,1,1,0,0,20140719,20140822
3806PAC55072140333611,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072140334113,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072200340537,1,1,1,1,1,0,0,20140719,20140822
3806PAC55072210341201,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072210341703,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072230348127,1,1,1,1,1,0,0,20140719,20140822
3806PAC55072240348791,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072240349293,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072300355720,1,1,1,1,1,0,0,20140719,20140822
3806PAC55072310356362,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072310356883,0,0,0,0,0,1,0,20140719,20140822
3806PAC55072340363971,0,0,0,0,0,0,1,20140719,20140822
3806PAC55072340364473,0,0,0,0,0,1,0,20140719,20140822
3921ML51890600490042,1,1,1,1,1,0,0,20140719,20140822
3921ML51890615508059,0,0,0,0,0,1,0,20140719,20140822
3921ML51890630526790,1,1,1,1,1,0,0,20140719,20140822
3921ML51890655567840,1,1,1,1,1,0,0,20140719,20140822
3921ML51890715584559,0,0,0,0,0,1,0,20140719,20140822
3921ML51890715594552,1,1,1,1,1,0,0,20140719,20140822
3921ML51890735622713,1,1,1,1,1,0,0,20140719,20140822
3921ML51890805656689,1,1,1,1,1,0,0,20140719,20140822
3921ML51890815661059,0,0,0,0,0,1,0,20140719,20140822
3921ML51890830678065,0,0,0,0,0,0,1,20140719,20140822
3921ML51890835694946,1,1,1,1,1,0,0,20140719,20140822
3921ML51890900724510,1,1,1,1,1,0,0,20140719,20140822
3921ML51890915737559,0,0,0,0,0,1,0,20140719,20140822
3921ML51891000801010,1,1,1,1,1,0,0,20140719,20140822
3921ML51891015818041,0,0,0,0,0,1,0,20140719,20140822
3921ML51891030835917,0,0,0,0,0,0,1,20140719,20140822
3921ML51891100877510,1,1,1,1,1,0,0,20140719,20140822
3921ML51891115895725,0,0,0,0,0,1,0,20140719,20140822
3921ML51891200954010,1,1,1,1,1,0,0,20140719,20140822
3921ML51891215972225,0,0,0,0,0,1,0,20140719,20140822
3921ML518913001030510,1,1,1,1,1,0,0,20140719,20140822
3921ML518913151049091,0,0,0,0,0,1,0,20140719,20140822
3921ML518914001107010,1,1,1,1,1,0,0,20140719,20140822
3921ML518914151125591,0,0,0,0,0,1,0,20140719,20140822
3921ML518915001185902,1,1,1,1,1,0,0,20140719,20140822
3921ML518915151202091,0,0,0,0,0,1,0,20140719,20140822
3921ML518916001262964,1,1,1,1,1,0,0,20140719,20140822
3921ML518916151277618,0,0,0,0,0,1,0,20140719,20140822
3921ML518916301301214,1,1,1,1,1,0,0,20140719,20140822
3921ML518917051345839,1,1,1,1,1,0,0,20140719,20140822
3921ML518917151354725,0,0,0,0,0,1,0,20140719,20140822
3921ML518917451396317,1,1,1,1,1,0,0,20140719,20140822
3921ML518918151425687,0,0,0,0,0,1,0,20140719,20140822
3921ML518918301445528,1,1,1,1,1,0,0,20140719,20140822
3921ML518919151502187,0,0,0,0,0,1,0,20140719,20140822
3921ML518919201509278,1,1,1,1,1,0,0,20140719,20140822
3921ML518920201585778,1,1,1,1,1,0,0,20140719,20140822
3921ML518920451616499,0,0,0,0,0,1,0,20140719,20140822
3921ML518921201662278,1,1,1,1,1,0,0,20140719,20140822
3921ML518922151731687,0,0,0,0,0,1,0,20140719,20140822
3921ML518922201738778,1,1,1,1,1,0,0,20140719,20140822
3922ML49880625408871,0,0,0,0,0,1,0,20140719,20140822
3922ML49880645430764,1,1,1,1,1,0,0,20140719,20140822
3922ML49880715467246,1,1,1,1,1,0,0,20140719,20140822
3922ML49880725468271,0,0,0,0,0,1,0,20140719,20140822
3922ML49880740492011,1,1,1,1,1,0,0,20140719,20140822
3922ML49880825527671,0,0,0,0,0,1,0,20140719,20140822
3922ML49880835546461,1,1,1,1,1,0,0,20140719,20140822
3922ML49880905577822,1,1,1,1,1,0,0,20140719,20140822
3922ML49880925587424,0,0,0,0,0,1,0,20140719,20140822
3922ML49881005636547,1,1,1,1,1,0,0,20140719,20140822
3922ML49881025651550,0,0,0,0,0,1,0,20140719,20140822
3922ML49881105695947,1,1,1,1,1,0,0,20140719,20140822
3922ML49881125710878,0,0,0,0,0,1,0,20140719,20140822
3922ML49881205755347,1,1,1,1,1,0,0,20140719,20140822
3922ML49881225770558,0,0,0,0,0,1,0,20140719,20140822
3922ML49881305814747,1,1,1,1,1,0,0,20140719,20140822
3922ML49881325829958,0,0,0,0,0,1,0,20140719,20140822
3922ML49881400862580,0,0,0,0,0,0,1,20140719,20140822
3922ML49881405874147,1,1,1,1,1,0,0,20140719,20140822
3922ML49881425889162,0,0,0,0,0,1,0,20140719,20140822
3922ML49881505934222,1,1,1,1,1,0,0,20140719,20140822
3922ML49881525948478,0,0,0,0,0,1,0,20140719,20140822
3922ML49881535968940,1,1,1,1,1,0,0,20140719,20140822
3922ML49881600981380,0,0,0,0,0,0,1,20140719,20140822
3922ML49881605998640,1,1,1,1,1,0,0,20140719,20140822
3922ML498816251008158,0,0,0,0,0,1,0,20140719,20140822
3922ML498816351028340,1,1,1,1,1,0,0,20140719,20140822
3922ML498817051058040,1,1,1,1,1,0,0,20140719,20140822
3922ML498817201072890,1,1,1,1,1,0,0,20140719,20140822
3922ML498817251067278,0,0,0,0,0,1,0,20140719,20140822
3922ML498817351087740,1,1,1,1,1,0,0,20140719,20140822
3922ML498818051102281,0,0,0,0,0,0,1,20140719,20140822
3922ML498818051113969,1,1,1,1,1,0,0,20140719,20140822
3922ML498818251121391,0,0,0,0,0,1,0,20140719,20140822
3922ML498818351133948,1,1,1,1,1,0,0,20140719,20140822
3922ML498819101168598,1,1,1,1,1,0,0,20140719,20140822
3922ML498820001215662,0,0,0,0,0,1,0,20140719,20140822
3922ML498820101228190,1,1,1,1,1,0,0,20140719,20140822
3922ML498821101287590,1,1,1,1,1,0,0,20140719,20140822
3922ML498821251299591,0,0,0,0,0,1,0,20140719,20140822
3922ML498822101346990,1,1,1,1,1,0,0,20140719,20140822
3922ML498823001393641,0,0,0,0,0,1,0,20140719,20140822
3922ML498823101406390,1,1,1,1,1,0,0,20140719,20140822
3924ML14461520698090,1,1,1,1,1,0,0,20140719,20140822
4091WP5893065523111,1,1,1,1,1,0,0,20140719,20140822
4091WP5893074025586,1,1,1,1,1,0,0,20140719,20140822
4091WP5893085529745,0,0,0,0,0,0,1,20140719,20140822
4091WP5893090530295,1,1,1,1,1,0,0,20140719,20140822
4091WP5893091030570,0,0,0,0,0,1,0,20140719,20140822
4091WP5893102034420,1,1,1,1,1,0,0,20140719,20140822
4091WP5893103034970,0,0,0,0,0,0,1,20140719,20140822
4091WP5893111037170,0,0,0,0,0,1,0,20140719,20140822
4091WP5893115039370,1,1,1,1,1,0,0,20140719,20140822
4091WP5893123041570,0,0,0,0,0,0,1,20140719,20140822
4091WP5893131043770,0,0,0,0,0,1,0,20140719,20140822
4091WP5893132044320,1,1,1,1,1,0,0,20140719,20140822
4091WP5893143048170,0,0,0,0,0,0,1,20140719,20140822
4091WP5893151050370,0,0,0,0,0,1,0,20140719,20140822
4091WP5893151550645,1,1,1,1,1,0,0,20140719,20140822
4091WP5893161553945,1,1,1,1,1,0,0,20140719,20140822
4091WP5893163054770,0,0,0,0,0,0,1,20140719,20140822
4091WP5893171056970,0,0,0,0,0,1,0,20140719,20140822
4091WP5893174558895,1,1,1,1,1,0,0,20140719,20140822
4091WP5893191063570,1,1,1,1,1,0,0,20140719,20140822
4091WP5893211070170,1,1,1,1,1,0,0,20140719,20140822
4091WP5893231076770,1,1,1,1,1,0,0,20140719,20140822
4092WP5894081513947,1,1,1,1,1,0,0,20140719,20140822
4092WP5894085014927,0,0,0,0,0,0,1,20140719,20140822
4092WP5894090015207,1,1,1,1,1,0,0,20140719,20140822
4092WP5894090515347,0,0,0,0,0,1,0,20140719,20140822
4092WP5894101517307,1,1,1,1,1,0,0,20140719,20140822
4092WP5894102517587,0,0,0,0,0,0,1,20140719,20140822
4092WP5894110518707,0,0,0,0,0,1,0,20140719,20140822
4092WP5894114519827,1,1,1,1,1,0,0,20140719,20140822
4092WP5894122520947,0,0,0,0,0,0,1,20140719,20140822
4092WP5894130522067,0,0,0,0,0,1,0,20140719,20140822
4092WP5894131522347,1,1,1,1,1,0,0,20140719,20140822
4092WP5894142524307,0,0,0,0,0,0,1,20140719,20140822
4092WP5894150525427,0,0,0,0,0,1,0,20140719,20140822
4092WP5894161027247,1,1,1,1,1,0,0,20140719,20140822
4092WP5894162527667,0,0,0,0,0,0,1,20140719,20140822
4092WP5894170528787,0,0,0,0,0,1,0,20140719,20140822
4092WP5894174029767,1,1,1,1,1,0,0,20140719,20140822
4092WP5894190532147,1,1,1,1,1,0,0,20140719,20140822
4092WP5894210535507,1,1,1,1,1,0,0,20140719,20140822
4092WP5894230538867,1,1,1,1,1,0,0,20140719,20140822
4093WP5914082022941,1,1,1,1,1,0,0,20140719,20140822
4094WP5915150532858,1,1,1,1,1,0,0,20140719,20140822
4157RTS5682075093963,1,1,1,1,1,0,0,20140719,20140822
4158RTS56831545248183,1,1,1,1,1,0,0,20140719,20140822
4281WP47570530205704,1,1,1,1,1,0,0,20140719,20140822
4281WP47570600225079,1,1,1,1,1,0,0,20140719,20140822
4281WP47570610231029,0,0,0,0,0,1,0,20140719,20140822
4281WP47570630242929,1,1,1,1,1,0,0,20140719,20140822
4281WP47570640248879,0,0,0,0,0,1,0,20140719,20140822
4281WP47570700262257,1,1,1,1,1,0,0,20140719,20140822
4281WP47570730281642,1,1,1,1,1,0,0,20140719,20140822
4281WP47570740284579,0,0,0,0,0,1,0,20140719,20140822
4281WP47570800300375,1,1,1,1,1,0,0,20140719,20140822
4281WP47570830318225,1,1,1,1,1,0,0,20140719,20140822
4281WP47570840319654,0,0,0,0,0,0,1,20140719,20140822
4281WP47570840320279,0,0,0,0,0,1,0,20140719,20140822
4281WP47570910342025,1,1,1,1,1,0,0,20140719,20140822
4281WP47570940357445,0,0,0,0,0,1,0,20140719,20140822
4281WP47571010374151,0,0,0,0,0,0,1,20140719,20140822
4281WP47571010377725,1,1,1,1,1,0,0,20140719,20140822
4281WP47571040394035,0,0,0,0,0,1,0,20140719,20140822
4281WP47571110413425,1,1,1,1,1,0,0,20140719,20140822
4281WP47571140427701,0,0,0,0,0,0,1,20140719,20140822
4281WP47571140429735,0,0,0,0,0,1,0,20140719,20140822
4281WP47571210449125,1,1,1,1,1,0,0,20140719,20140822
4281WP47571240465435,0,0,0,0,0,1,0,20140719,20140822
4281WP47571310481251,0,0,0,0,0,0,1,20140719,20140822
4281WP47571310484825,1,1,1,1,1,0,0,20140719,20140822
4281WP47571340501135,0,0,0,0,0,1,0,20140719,20140822
4281WP47571410520525,1,1,1,1,1,0,0,20140719,20140822
4281WP47571440534801,0,0,0,0,0,0,1,20140719,20140822
4281WP47571440536835,0,0,0,0,0,1,0,20140719,20140822
4281WP47571510556879,1,1,1,1,1,0,0,20140719,20140822
4281WP47571540572535,0,0,0,0,0,1,0,20140719,20140822
4281WP47571610588351,0,0,0,0,0,0,1,20140719,20140822
4281WP47571610592579,1,1,1,1,1,0,0,20140719,20140822
4281WP47571640607345,0,0,0,0,0,1,0,20140719,20140822
4281WP47571640609775,1,1,1,1,1,0,0,20140719,20140822
4281WP47571710627625,1,1,1,1,1,0,0,20140719,20140822
4281WP47571740641193,0,0,0,0,0,0,1,20140719,20140822
4281WP47571740643045,0,0,0,0,0,1,0,20140719,20140822
4281WP47571740645475,1,1,1,1,1,0,0,20140719,20140822
4281WP47571840677601,0,0,0,0,0,1,0,20140719,20140822
4281WP47571840678167,1,1,1,1,1,0,0,20140719,20140822
4281WP47571910694453,0,0,0,0,0,0,1,20140719,20140822
4281WP47572000725201,1,1,1,1,1,0,0,20140719,20140822
4284WP47960640248641,1,1,1,1,1,0,0,20140719,20140822
4284WP47960710265672,0,0,0,0,0,1,0,20140719,20140822
4284WP47960710269034,1,1,1,1,1,0,0,20140719,20140822
4284WP47960740289000,1,1,1,1,1,0,0,20140719,20140822
4284WP47960810301679,0,0,0,0,0,1,0,20140719,20140822
4284WP47960810309430,1,1,1,1,1,0,0,20140719,20140822
4284WP47960910337379,0,0,0,0,0,1,0,20140719,20140822
4284WP47960910338417,0,0,0,0,0,0,1,20140719,20140822
4284WP47960910342220,1,1,1,1,1,0,0,20140719,20140822
4284WP47961010375324,0,0,0,0,0,1,0,20140719,20140822
4284WP47961010377920,1,1,1,1,1,0,0,20140719,20140822
4284WP47961040392329,0,0,0,0,0,0,1,20140719,20140822
4284WP47961110413620,1,1,1,1,1,0,0,20140719,20140822
4284WP47961120416974,0,0,0,0,0,1,0,20140719,20140822
4284WP47961210445879,0,0,0,0,0,0,1,20140719,20140822
4284WP47961210449320,1,1,1,1,1,0,0,20140719,20140822
4284WP47961220452674,0,0,0,0,0,1,0,20140719,20140822
4284WP47961310485020,1,1,1,1,1,0,0,20140719,20140822
4284WP47961320488374,0,0,0,0,0,1,0,20140719,20140822
4284WP47961340499429,0,0,0,0,0,0,1,20140719,20140822
4284WP47961410520720,1,1,1,1,1,0,0,20140719,20140822
4284WP47961420524074,0,0,0,0,0,1,0,20140719,20140822
4284WP47961500554404,1,1,1,1,1,0,0,20140719,20140822
4284WP47961510552979,0,0,0,0,0,0,1,20140719,20140822
4284WP47961520559774,0,0,0,0,0,1,0,20140719,20140822
4284WP47961520571009,1,1,1,1,1,0,0,20140719,20140822
4284WP47961550582119,1,1,1,1,1,0,0,20140719,20140822
4284WP47961620595145,0,0,0,0,0,1,0,20140719,20140822
4284WP47961620599969,1,1,1,1,1,0,0,20140719,20140822
4284WP47961640606529,0,0,0,0,0,0,1,20140719,20140822
4284WP47961650617819,1,1,1,1,1,0,0,20140719,20140822
4284WP47961720630845,0,0,0,0,0,1,0,20140719,20140822
4284WP47961720632502,1,1,1,1,1,0,0,20140719,20140822
4284WP47961750650352,1,1,1,1,1,0,0,20140719,20140822
4284WP47961810659371,0,0,0,0,0,0,1,20140719,20140822
4284WP47961820665360,0,0,0,0,0,1,0,20140719,20140822
4284WP47961820667251,1,1,1,1,1,0,0,20140719,20140822
4284WP47961920701060,0,0,0,0,0,1,0,20140719,20140822
4284WP47961920702951,1,1,1,1,1,0,0,20140719,20140822
4284WP47961940712434,0,0,0,0,0,0,1,20140719,20140822
4471WP528608501690118,0,0,0,0,0,0,1,20140719,20140822
4471WP528610452043853,0,0,0,0,0,0,1,20140719,20140822
4471WP528612452394973,0,0,0,0,0,0,1,20140719,20140822
4471WP528614452746093,0,0,0,0,0,0,1,20140719,20140822
4471WP528616453095812,0,0,0,0,0,0,1,20140719,20140822
4472WP483010151529240,0,0,0,0,0,0,1,20140719,20140822
4472WP483012151802600,0,0,0,0,0,0,1,20140719,20140822
4472WP483014152075960,0,0,0,0,0,0,1,20140719,20140822
4472WP483016152349320,0,0,0,0,0,0,1,20140719,20140822
4472WP483018152615191,0,0,0,0,0,0,1,20140719,20140822
4473WP48190715376459,0,0,0,0,0,1,0,20140719,20140822
4473WP48190725389279,1,1,1,1,1,0,0,20140719,20140822
4473WP48190745410093,1,1,1,1,1,0,0,20140719,20140822
4473WP48190910475204,0,0,0,0,0,1,0,20140719,20140822
4473WP48190945505803,1,1,1,1,1,0,0,20140719,20140822
4473WP48191045555003,1,1,1,1,1,0,0,20140719,20140822
4473WP48191105570692,0,0,0,0,0,1,0,20140719,20140822
4473WP48191145604203,1,1,1,1,1,0,0,20140719,20140822
4473WP48191245653403,1,1,1,1,1,0,0,20140719,20140822
4473WP48191310672004,0,0,0,0,0,1,0,20140719,20140822
4473WP48191345702603,1,1,1,1,1,0,0,20140719,20140822
4473WP48191445754966,1,1,1,1,1,0,0,20140719,20140822
4473WP48191510770404,0,0,0,0,0,1,0,20140719,20140822
4473WP48191600815311,1,1,1,1,1,0,0,20140719,20140822
4473WP48191635844011,1,1,1,1,1,0,0,20140719,20140822
4473WP48191710868804,0,0,0,0,0,1,0,20140719,20140822
4473WP48191755909188,1,1,1,1,1,0,0,20140719,20140822
4473WP48191900958570,1,1,1,1,1,0,0,20140719,20140822
4473WP48191915967913,0,0,0,0,0,1,0,20140719,20140822
4474WP48200905422420,1,1,1,1,1,0,0,20140719,20140822
4474WP48201005466880,1,1,1,1,1,0,0,20140719,20140822
4474WP48201030487491,0,0,0,0,0,1,0,20140719,20140822
4474WP48201105511340,1,1,1,1,1,0,0,20140719,20140822
4474WP48201205555800,1,1,1,1,1,0,0,20140719,20140822
4474WP48201230576411,0,0,0,0,0,1,0,20140719,20140822
4474WP48201305600260,1,1,1,1,1,0,0,20140719,20140822
4474WP48201405644720,1,1,1,1,1,0,0,20140719,20140822
4474WP48201430665331,0,0,0,0,0,1,0,20140719,20140822
4474WP48201510695994,1,1,1,1,1,0,0,20140719,20140822
4474WP48201535715718,1,1,1,1,1,0,0,20140719,20140822
4474WP48201610740797,1,1,1,1,1,0,0,20140719,20140822
4474WP48201630754251,0,0,0,0,0,1,0,20140719,20140822
4474WP48201650767499,1,1,1,1,1,0,0,20140719,20140822
4474WP48201735800844,1,1,1,1,1,0,0,20140719,20140822
4474WP48201830839895,0,0,0,0,0,1,0,20140719,20140822
4474WP48202030928815,0,0,0,0,0,1,0,20140719,20140822
4541WP52420558388214,1,1,1,1,1,0,0,20140719,20140822
4541WP52420622419117,1,1,1,1,1,0,0,20140719,20140822
4541WP52420652450167,1,1,1,1,1,0,0,20140719,20140822
4541WP52420722482030,1,1,1,1,1,0,0,20140719,20140822
4541WP52420750511205,0,0,0,0,0,1,0,20140719,20140822
4541WP52420752513080,1,1,1,1,1,0,0,20140719,20140822
4541WP52420822544130,1,1,1,1,1,0,0,20140719,20140822
4541WP52420850573305,1,1,1,1,1,1,1,20140719,20140822
4541WP52420920604355,1,1,1,1,1,0,0,20140719,20140822
4541WP52420950635191,0,0,0,0,0,0,1,20140719,20140822
4541WP52420950635405,1,1,1,1,1,1,0,20140719,20140822
4541WP52421020666455,1,1,1,1,1,0,0,20140719,20140822
4541WP52421050697291,0,0,0,0,0,1,1,20140719,20140822
4541WP52421050697505,1,1,1,1,1,0,0,20140719,20140822
4541WP52421120728555,1,1,1,1,1,0,0,20140719,20140822
4541WP52421150759605,1,1,1,1,1,1,1,20140719,20140822
4541WP52421220790655,1,1,1,1,1,0,0,20140719,20140822
4541WP52421250821705,1,1,1,1,1,1,1,20140719,20140822
4541WP52421320852755,1,1,1,1,1,0,0,20140719,20140822
4541WP52421350883591,0,0,0,0,0,1,0,20140719,20140822
4541WP52421350883805,1,1,1,1,1,0,1,20140719,20140822
4541WP52421420914855,1,1,1,1,1,0,0,20140719,20140822
4541WP52421450945905,0,0,0,0,0,1,1,20140719,20140822
4541WP52421450946674,1,1,1,1,1,0,0,20140719,20140822
4541WP52421520977724,1,1,1,1,1,0,0,20140719,20140822
4541WP524215501007791,0,0,0,0,0,0,1,20140719,20140822
4541WP524215501008005,0,0,0,0,0,1,0,20140719,20140822
4541WP524215521009880,1,1,1,1,1,0,0,20140719,20140822
4541WP524216221040930,1,1,1,1,1,0,0,20140719,20140822
4541WP524216501069891,0,0,0,0,0,1,0,20140719,20140822
4541WP524216501070105,0,0,0,0,0,0,1,20140719,20140822
4541WP524216521071980,1,1,1,1,1,0,0,20140719,20140822
4541WP524217221103030,1,1,1,1,1,0,0,20140719,20140822
4541WP524217501131991,0,0,0,0,0,0,1,20140719,20140822
4541WP524217501132205,0,0,0,0,0,1,0,20140719,20140822
4541WP524217521134080,1,1,1,1,1,0,0,20140719,20140822
4541WP524218221165130,1,1,1,1,1,0,0,20140719,20140822
4541WP524218501194091,0,0,0,0,0,1,0,20140719,20140822
4541WP524218501194305,0,0,0,0,0,0,1,20140719,20140822
4541WP524218521195367,1,1,1,1,1,0,0,20140719,20140822
4541WP524219501256191,0,0,0,0,0,1,0,20140719,20140822
4541WP524219501256405,0,0,0,0,0,0,1,20140719,20140822
4541WP524219521257467,1,1,1,1,1,0,0,20140719,20140822
4541WP524220501318505,0,0,0,0,0,1,1,20140719,20140822
4541WP524220521319567,1,1,1,1,1,0,0,20140719,20140822
4541WP524221521381497,1,1,1,1,1,0,0,20140719,20140822
4542WP52430550412702,1,1,1,1,1,0,0,20140719,20140822
4542WP52430615445230,1,1,1,1,1,0,0,20140719,20140822
4542WP52430645479070,1,1,1,1,1,0,0,20140719,20140822
4542WP52430710507458,0,0,0,0,0,1,0,20140719,20140822
4542WP52430715512910,1,1,1,1,1,0,0,20140719,20140822
4542WP52430740545421,1,1,1,1,1,0,0,20140719,20140822
4542WP52430805573574,1,1,1,1,1,0,0,20140719,20140822
4542WP52430810575138,0,0,0,0,0,1,0,20140719,20140822
4542WP52430810575185,0,0,0,0,0,0,1,20140719,20140822
4542WP52430835607414,1,1,1,1,1,0,0,20140719,20140822
4542WP52430905641254,1,1,1,1,1,0,0,20140719,20140822
4542WP52430910642818,0,0,0,0,0,1,1,20140719,20140822
4542WP52430940676470,1,1,1,1,1,0,0,20140719,20140822
4542WP52431010710310,1,1,1,1,1,0,0,20140719,20140822
4542WP52431010710498,0,0,0,0,0,1,1,20140719,20140822
4542WP52431040744150,1,1,1,1,1,0,0,20140719,20140822
4542WP52431110777990,1,1,1,1,1,0,0,20140719,20140822
4542WP52431110778178,0,0,0,0,0,1,1,20140719,20140822
4542WP52431140811830,1,1,1,1,1,0,0,20140719,20140822
4542WP52431210845670,1,1,1,1,1,0,0,20140719,20140822
4542WP52431210845858,0,0,0,0,0,1,1,20140719,20140822
4542WP52431240879510,1,1,1,1,1,0,0,20140719,20140822
4542WP52431310913350,1,1,1,1,1,0,0,20140719,20140822
4542WP52431310913538,0,0,0,0,0,1,1,20140719,20140822
4542WP52431340947190,1,1,1,1,1,0,0,20140719,20140822
4542WP52431410981030,1,1,1,1,1,0,0,20140719,20140822
4542WP52431410981218,0,0,0,0,0,0,1,20140719,20140822
4542WP52431410981265,0,0,0,0,0,1,0,20140719,20140822
4542WP524314401014870,1,1,1,1,1,0,0,20140719,20140822
4542WP524315101048898,0,0,0,0,0,1,1,20140719,20140822
4542WP524315101050294,1,1,1,1,1,0,0,20140719,20140822
4542WP524315401084134,1,1,1,1,1,0,0,20140719,20140822
4542WP524316101116578,0,0,0,0,0,0,1,20140719,20140822
4542WP524316101116625,0,0,0,0,0,1,0,20140719,20140822
