route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
1631GW5258,1631GW525809551947828,1631GW525809551947828,BRITOMART,0,5258
1631GW5258,1631GW525810502132803,1631GW525810502132803,BRITOMART,0,5258
1631GW5258,1631GW525810552132688,1631GW525810552132688,BRITOMART,0,5258
1631GW5258,1631GW525811502317663,1631GW525811502317663,BRITOMART,0,5258
1631GW5258,1631GW525811552317548,1631GW525811552317548,BRITOMART,0,5258
1631GW5258,1631GW525812502502523,1631GW525812502502523,BRITOMART,0,5258
1631GW5258,1631GW525812552502408,1631GW525812552502408,BRITOMART,0,5258
1631GW5258,1631GW525813502687383,1631GW525813502687383,BRITOMART,0,5258
1631GW5258,1631GW525813552687268,1631GW525813552687268,BRITOMART,0,5258
1631GW5258,1631GW525814502871867,1631GW525814502871867,BRITOMART,0,5258
1631GW5258,1631GW525814502872243,1631GW525814502872243,BRITOMART,0,5258
1631GW5258,1631GW525814552872128,1631GW525814552872128,BRITOMART,0,5258
1631GW5258,1631GW525815403028524,1631GW525815403028524,BRITOMART,0,5258
1631GW5258,1631GW525815503057103,1631GW525815503057103,BRITOMART,0,5258
1631GW5258,1631GW525815553056988,1631GW525815553056988,BRITOMART,0,5258
1631GW5258,1631GW525816403219846,1631GW525816403219846,BRITOMART,0,5258
1631GW5258,1631GW525816553241848,1631GW525816553241848,BRITOMART,0,5258
1631GW5258,1631GW525817203334393,1631GW525817203334393,BRITOMART,0,5258
1631GW5258,1631GW525817503419683,1631GW525817503419683,BRITOMART,0,5258
1631GW5258,1631GW525818553604799,1631GW525818553604799,BRITOMART,0,5258
1631GW5258,1631GW525818553606893,1631GW525818553606893,BRITOMART,0,5258
1631GW5258,1631GW525820203854021,1631GW525820203854021,BRITOMART,0,5258
1631GW5258,1631GW525821003977261,1631GW525821003977261,BRITOMART,0,5258
1631GW5258,1631GW525822204223741,1631GW525822204223741,BRITOMART,0,5258
1632GW4900,1632GW490008001539351,1632GW490008001539351,GLEN EDEN,1,4900
1632GW4900,1632GW490009001714911,1632GW490009001714911,GLEN EDEN,1,4900
1632GW4900,1632GW490010001888366,1632GW490010001888366,GLEN EDEN,1,4900
1632GW4900,1632GW490010001891394,1632GW490010001891394,GLEN EDEN,1,4900
1632GW4900,1632GW490011002063926,1632GW490011002063926,GLEN EDEN,1,4900
1632GW4900,1632GW490011002066954,1632GW490011002066954,GLEN EDEN,1,4900
1632GW4900,1632GW490012002239486,1632GW490012002239486,GLEN EDEN,1,4900
1632GW4900,1632GW490012002242514,1632GW490012002242514,GLEN EDEN,1,4900
1632GW4900,1632GW490013002415046,1632GW490013002415046,GLEN EDEN,1,4900
1632GW4900,1632GW490013002418074,1632GW490013002418074,GLEN EDEN,1,4900
1632GW4900,1632GW490014002590606,1632GW490014002590606,GLEN EDEN,1,4900
1632GW4900,1632GW490014002593634,1632GW490014002593634,GLEN EDEN,1,4900
1632GW4900,1632GW490014002608687,1632GW490014002608687,GLEN EDEN,1,4900
1632GW4900,1632GW490015002766166,1632GW490015002766166,GLEN EDEN,1,4900
1632GW4900,1632GW490015002769194,1632GW490015002769194,GLEN EDEN,1,4900
1632GW4900,1632GW490015002798070,1632GW490015002798070,GLEN EDEN,1,4900
1632GW4900,1632GW490016002941726,1632GW490016002941726,GLEN EDEN,1,4900
1632GW4900,1632GW490016002944754,1632GW490016002944754,GLEN EDEN,1,4900
1632GW4900,1632GW490016102998535,1632GW490016102998535,GLEN EDEN,1,4900
1632GW4900,1632GW490016453100945,1632GW490016453100945,GLEN EDEN,1,4900
1632GW4900,1632GW490017003117286,1632GW490017003117286,GLEN EDEN,1,4900
1632GW4900,1632GW490017003120314,1632GW490017003120314,GLEN EDEN,1,4900
1632GW4900,1632GW490018153336736,1632GW490018153336736,GLEN EDEN,1,4900
1632GW4900,1632GW490018303367703,1632GW490018303367703,GLEN EDEN,1,4900
1632GW4900,1632GW490018303380626,1632GW490018303380626,GLEN EDEN,1,4900
1632GW4900,1632GW490019153514429,1632GW490019153514429,GLEN EDEN,1,4900
1632GW4900,1632GW490020003631043,1632GW490020003631043,GLEN EDEN,1,4900
1632GW4900,1632GW490020153690357,1632GW490020153690357,GLEN EDEN,1,4900
1633GW5261,1633GW52610655474846,1633GW52610655474846,NEW LYNN,0,5261
1634GW4848,1634GW48480600408814,1634GW48480600408814,GLEN EDEN,1,4848
1634GW4848,1634GW48480700473674,1634GW48480700473674,GLEN EDEN,1,4848
1634GW4848,1634GW48480805543939,1634GW48480805543939,GLEN EDEN,1,4848
1634GW4848,1634GW48480925630419,1634GW48480925630419,GLEN EDEN,1,4848
1634GW4848,1634GW484815401045236,1634GW484815401045236,GLEN EDEN,1,4848
1634GW4848,1634GW484816001057414,1634GW484816001057414,GLEN EDEN,1,4848
1634GW4848,1634GW484817451170919,1634GW484817451170919,GLEN EDEN,1,4848
1635GW5262,1635GW52620615736025,1635GW52620615736025,PATIKI RD,0,5262
1636GW4859,1636GW485917151225658,1636GW485917151225658,GLEN EDEN,1,4859
1637GW5263,1637GW52630650553827,1637GW52630650553827,BRITOMART,0,5263
1637GW5263,1637GW52630710581946,1637GW52630710581946,BRITOMART,0,5263
1637GW5263,1637GW52630740620196,1637GW52630740620196,BRITOMART,0,5263
1641GW5264,1641GW526407251478372,1641GW526407251478372,BRITOMART,0,5264
1701GW6021,1701GW6021063084094,1701GW6021063084094,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW6021063084294,1701GW6021063084294,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW6021073096694,1701GW6021073096694,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW6021073097093,1701GW6021073097093,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60210830109294,1701GW60210830109294,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60210830109693,1701GW60210830109693,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60210930122094,1701GW60210930122094,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211030134694,1701GW60211030134694,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211130147294,1701GW60211130147294,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211230159894,1701GW60211230159894,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211330172494,1701GW60211330172494,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211430185094,1701GW60211430185094,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211530197694,1701GW60211530197694,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211530197788,1701GW60211530197788,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211630210294,1701GW60211630210294,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211630210388,1701GW60211630210388,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211730222894,1701GW60211730222894,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211730222988,1701GW60211730222988,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211830235294,1701GW60211830235294,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211830235494,1701GW60211830235494,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211930247894,1701GW60211930247894,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60211930248094,1701GW60211930248094,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60212030260494,1701GW60212030260494,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60212030260694,1701GW60212030260694,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60212130273094,1701GW60212130273094,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60212130273294,1701GW60212130273294,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60212230285694,1701GW60212230285694,NEW LYNN INTERCHANGE,0,6021
1701GW6021,1701GW60212230285894,1701GW60212230285894,NEW LYNN INTERCHANGE,0,6021
1702GW5773,1702GW57732100266333,1702GW57732100266333,TITIRANGI,1,5773
1702GW5773,1702GW57732330297833,1702GW57732330297833,TITIRANGI,1,5773
1702GW6111,1702GW61110700109106,1702GW61110700109106,TITIRANGI,1,6111
1702GW6111,1702GW61110800124286,1702GW61110800124286,TITIRANGI,1,6111
1702GW6111,1702GW61110900139466,1702GW61110900139466,TITIRANGI,1,6111
1702GW6111,1702GW61111000154646,1702GW61111000154646,TITIRANGI,1,6111
1702GW6111,1702GW61111100169826,1702GW61111100169826,TITIRANGI,1,6111
1702GW6111,1702GW61111200185006,1702GW61111200185006,TITIRANGI,1,6111
1702GW6111,1702GW61111300200186,1702GW61111300200186,TITIRANGI,1,6111
1702GW6111,1702GW61111400215366,1702GW61111400215366,TITIRANGI,1,6111
1702GW6111,1702GW61111500230546,1702GW61111500230546,TITIRANGI,1,6111
1702GW6111,1702GW61111600245726,1702GW61111600245726,TITIRANGI,1,6111
1702GW6111,1702GW61111700260906,1702GW61111700260906,TITIRANGI,1,6111
1702GW6111,1702GW61111800276086,1702GW61111800276086,TITIRANGI,1,6111
1702GW6111,1702GW61111900291266,1702GW61111900291266,TITIRANGI,1,6111
1702GW6111,1702GW61112000306446,1702GW61112000306446,TITIRANGI,1,6111
1702GW6111,1702GW61112000306747,1702GW61112000306747,TITIRANGI,1,6111
1702GW6111,1702GW61112100321626,1702GW61112100321626,TITIRANGI,1,6111
1702GW6111,1702GW61112100321927,1702GW61112100321927,TITIRANGI,1,6111
1702GW6111,1702GW61112200336806,1702GW61112200336806,TITIRANGI,1,6111
1702GW6111,1702GW61112200337107,1702GW61112200337107,TITIRANGI,1,6111
1702GW6111,1702GW61112300351986,1702GW61112300351986,TITIRANGI,1,6111
1702GW6111,1702GW61112300352287,1702GW61112300352287,TITIRANGI,1,6111
1704GW6112,1704GW61120700189885,1704GW61120700189885,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61120800215985,1704GW61120800215985,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61120900242085,1704GW61120900242085,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121000268185,1704GW61121000268185,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121100294285,1704GW61121100294285,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121200320385,1704GW61121200320385,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121300346485,1704GW61121300346485,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121400372585,1704GW61121400372585,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121500398685,1704GW61121500398685,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121500399022,1704GW61121500399022,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121600424785,1704GW61121600424785,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121600425122,1704GW61121600425122,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121700450885,1704GW61121700450885,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121700451222,1704GW61121700451222,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121800476985,1704GW61121800476985,SOUTH TITIRANGI,1,6112
1704GW6112,1704GW61121900503085,1704GW61121900503085,SOUTH TITIRANGI,1,6112
1711RT6068,1711RT60680745213996,1711RT60680745213996,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60680800220213,1711RT60680800220213,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60680845240096,1711RT60680845240096,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681000272721,1711RT60681000272721,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681200324921,1711RT60681200324921,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681400377121,1711RT60681400377121,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681500403221,1711RT60681500403221,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681600429321,1711RT60681600429321,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681600429469,1711RT60681600429469,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681700455569,1711RT60681700455569,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681740472969,1711RT60681740472969,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681800481213,1711RT60681800481213,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681815488046,1711RT60681815488046,NEW LYNN INTERCHANGE,0,6068
1711RT6068,1711RT60681910511971,1711RT60681910511971,NEW LYNN INTERCHANGE,0,6068
1712RT6113,1712RT6113072595941,1712RT6113072595941,LAINGHOLM DR,1,6113
1712RT6113,1712RT61130825108541,1712RT61130825108541,LAINGHOLM DR,1,6113
1712RT6113,1712RT61130940124291,1712RT61130940124291,LAINGHOLM DR,1,6113
1712RT6113,1712RT61131140149491,1712RT61131140149491,LAINGHOLM DR,1,6113
1712RT6113,1712RT61131340174691,1712RT61131340174691,LAINGHOLM DR,1,6113
1712RT6113,1712RT61131440187291,1712RT61131440187291,LAINGHOLM DR,1,6113
1712RT6113,1712RT61131540199891,1712RT61131540199891,LAINGHOLM DR,1,6113
1712RT6113,1712RT61131640212491,1712RT61131640212491,LAINGHOLM DR,1,6113
1712RT6113,1712RT61131740225091,1712RT61131740225091,LAINGHOLM DR,1,6113
1713RT6070,1713RT60700625224536,1713RT60700625224536,BRITOMART,0,6070
1713RT6070,1713RT60700650238756,1713RT60700650238756,BRITOMART,0,6070
1713RT6070,1713RT60700720254596,1713RT60700720254596,BRITOMART,0,6070
1714RT6071,1714RT60711640264865,1714RT60711640264865,LAINGHOLM DR,1,6071
1714RT6071,1714RT60711715273720,1714RT60711715273720,LAINGHOLM DR,1,6071
1714RT6071,1714RT60711815287552,1714RT60711815287552,LAINGHOLM DR,1,6071
1721GW6114,1721GW6114055593914,1721GW6114055593914,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140655108647,1721GW61140655108647,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140655109094,1721GW61140655109094,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140755123827,1721GW61140755123827,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140755124274,1721GW61140755124274,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140855139007,1721GW61140855139007,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140855139337,1721GW61140855139337,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61140955154411,1721GW61140955154411,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141055169591,1721GW61141055169591,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141155184771,1721GW61141155184771,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141255199951,1721GW61141255199951,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141355215131,1721GW61141355215131,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141455230311,1721GW61141455230311,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141525237901,1721GW61141525237901,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141555245491,1721GW61141555245491,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141555245597,1721GW61141555245597,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141655260671,1721GW61141655260671,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141655260777,1721GW61141655260777,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141755275851,1721GW61141755275851,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141755275957,1721GW61141755275957,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141855290807,1721GW61141855290807,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141855291031,1721GW61141855291031,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141955305987,1721GW61141955305987,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61141955306211,1721GW61141955306211,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61142055321167,1721GW61142055321167,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61142055321391,1721GW61142055321391,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61142155336347,1721GW61142155336347,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61142155336571,1721GW61142155336571,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61142255351527,1721GW61142255351527,NEW LYNN INTERCHANGE,0,6114
1721GW6114,1721GW61142255351751,1721GW61142255351751,NEW LYNN INTERCHANGE,0,6114
1722GW6115,1722GW61150630131166,1722GW61150630131166,GLEN EDEN,1,6115
1722GW6115,1722GW61150730150666,1722GW61150730150666,GLEN EDEN,1,6115
1722GW6115,1722GW61150830170166,1722GW61150830170166,GLEN EDEN,1,6115
1722GW6115,1722GW61150930189666,1722GW61150930189666,GLEN EDEN,1,6115
1722GW6115,1722GW61151030209166,1722GW61151030209166,GLEN EDEN,1,6115
1722GW6115,1722GW61151130228666,1722GW61151130228666,GLEN EDEN,1,6115
1722GW6115,1722GW61151230248166,1722GW61151230248166,GLEN EDEN,1,6115
1722GW6115,1722GW61151330267666,1722GW61151330267666,GLEN EDEN,1,6115
1722GW6115,1722GW61151430287166,1722GW61151430287166,GLEN EDEN,1,6115
1722GW6115,1722GW61151530306666,1722GW61151530306666,GLEN EDEN,1,6115
1722GW6115,1722GW61151530306964,1722GW61151530306964,GLEN EDEN,1,6115
1722GW6115,1722GW61151630326166,1722GW61151630326166,GLEN EDEN,1,6115
1722GW6115,1722GW61151630326464,1722GW61151630326464,GLEN EDEN,1,6115
1722GW6115,1722GW61151730345666,1722GW61151730345666,GLEN EDEN,1,6115
1722GW6115,1722GW61151730345964,1722GW61151730345964,GLEN EDEN,1,6115
1722GW6115,1722GW61151830365166,1722GW61151830365166,GLEN EDEN,1,6115
1722GW6115,1722GW61151930384666,1722GW61151930384666,GLEN EDEN,1,6115
1722GW6115,1722GW61152030404166,1722GW61152030404166,GLEN EDEN,1,6115
1722GW6115,1722GW61152130423666,1722GW61152130423666,GLEN EDEN,1,6115
1722GW6115,1722GW61152230443166,1722GW61152230443166,GLEN EDEN,1,6115
1722GW6115,1722GW61152330462666,1722GW61152330462666,GLEN EDEN,1,6115
1723GW6072,1723GW60720715176638,1723GW60720715176638,BRITOMART,0,6072
1723GW6072,1723GW60720805195288,1723GW60720805195288,BRITOMART,0,6072
1724GW6116,1724GW61161615386552,1724GW61161615386552,GLEN EDEN,1,6116
1724GW6116,1724GW61161705405452,1724GW61161705405452,GLEN EDEN,1,6116
1724GW6116,1724GW61161745418709,1724GW61161745418709,GLEN EDEN,1,6116
1731GW5647,1731GW5647060077525,1731GW5647060077525,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW5647064085925,1731GW5647064085925,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW5647073597475,1731GW5647073597475,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56470750100625,1731GW56470750100625,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56470830109025,1731GW56470830109025,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56470850113225,1731GW56470850113225,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56470910117904,1731GW56470910117904,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471010130025,1731GW56471010130025,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471020132604,1731GW56471020132604,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471030134225,1731GW56471030134225,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471120144725,1731GW56471120144725,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471220157804,1731GW56471220157804,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471230159425,1731GW56471230159425,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471340174125,1731GW56471340174125,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471420183004,1731GW56471420183004,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471430184625,1731GW56471430184625,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471450188825,1731GW56471450188825,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471615206675,1731GW56471615206675,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471620208204,1731GW56471620208204,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471630209825,1731GW56471630209825,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471720220325,1731GW56471720220325,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471735223475,1731GW56471735223475,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471815231875,1731GW56471815231875,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471830235025,1731GW56471830235025,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471850239225,1731GW56471850239225,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56471940249725,1731GW56471940249725,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56472110268625,1731GW56472110268625,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56472115269675,1731GW56472115269675,NEW LYNN INTERCHANGE,0,5647
1731GW5647,1731GW56472245288575,1731GW56472245288575,NEW LYNN INTERCHANGE,0,5647
1732GW5759,1732GW57590815105977,1732GW57590815105977,TITIRANGI,1,5759
1732GW5759,1732GW57590830109127,1732GW57590830109127,TITIRANGI,1,5759
1732GW5759,1732GW57590950125927,1732GW57590950125927,TITIRANGI,1,5759
1732GW5759,1732GW57591000128027,1732GW57591000128027,TITIRANGI,1,5759
1732GW5759,1732GW57591015131177,1732GW57591015131177,TITIRANGI,1,5759
1732GW5759,1732GW57591100140627,1732GW57591100140627,TITIRANGI,1,5759
1732GW5759,1732GW57591200153227,1732GW57591200153227,TITIRANGI,1,5759
1732GW5759,1732GW57591210155327,1732GW57591210155327,TITIRANGI,1,5759
1732GW5759,1732GW57591320170027,1732GW57591320170027,TITIRANGI,1,5759
1732GW5759,1732GW57591400178427,1732GW57591400178427,TITIRANGI,1,5759
1732GW5759,1732GW57591410180527,1732GW57591410180527,TITIRANGI,1,5759
1732GW5759,1732GW57591430184727,1732GW57591430184727,TITIRANGI,1,5759
1732GW5759,1732GW57591600203627,1732GW57591600203627,TITIRANGI,1,5759
1732GW5759,1732GW57591610205727,1732GW57591610205727,TITIRANGI,1,5759
1732GW5759,1732GW57591700216227,1732GW57591700216227,TITIRANGI,1,5759
1732GW5759,1732GW57591715219181,1732GW57591715219181,TITIRANGI,1,5759
1732GW5759,1732GW57591800228517,1732GW57591800228517,TITIRANGI,1,5759
1732GW5759,1732GW57591810230927,1732GW57591810230927,TITIRANGI,1,5759
1732GW5759,1732GW57591925246367,1732GW57591925246367,TITIRANGI,1,5759
1732GW5759,1732GW57592100266317,1732GW57592100266317,TITIRANGI,1,5759
1732GW5759,1732GW57592230285715,1732GW57592230285715,TITIRANGI,1,5759
1733GW4556,1733GW45560720665278,1733GW45560720665278,BRITOMART,0,4556
1734GW5782,1734GW578215051207502,1734GW578215051207502,TITIRANGI,1,5782
1734GW5782,1734GW578215251233002,1734GW578215251233002,TITIRANGI,1,5782
1734GW5782,1734GW578217001357284,1734GW578217001357284,TITIRANGI,1,5782
1734GW5782,1734GW578217401405127,1734GW578217401405127,TITIRANGI,1,5782
1735GW5783,1735GW57830650110923,1735GW57830650110923,NEW LYNN,0,5783
1736GW6103,1736GW6103073018300,1736GW6103073018300,TITIRANGI,0,6103
1738GW5785,1738GW57851630284251,1738GW57851630284251,SOUTH TITIRANGI,1,5785
1771RT5786,1771RT57860625793282,1771RT57860625793282,BRITOMART,0,5786
1771RT5786,1771RT57860650839032,1771RT57860650839032,BRITOMART,0,5786
1771RT5786,1771RT57860725903082,1771RT57860725903082,BRITOMART,0,5786
1772RT5787,1772RT578716301308924,1772RT578716301308924,LAINGHOLM,1,5787
1772RT5787,1772RT578717151366299,1772RT578717151366299,LAINGHOLM,1,5787
1773RT5788,1773RT57880900213840,1773RT57880900213840,NEW LYNN,0,5788
1773RT5788,1773RT57881025245158,1773RT57881025245158,NEW LYNN,0,5788
1773RT5788,1773RT57881225290518,1773RT57881225290518,NEW LYNN,0,5788
1773RT5788,1773RT57881425335878,1773RT57881425335878,NEW LYNN,0,5788
1773RT5788,1773RT57881550368820,1773RT57881550368820,NEW LYNN,0,5788
1773RT5788,1773RT57881650390004,1773RT57881650390004,NEW LYNN,0,5788
1773RT5788,1773RT57881735407014,1773RT57881735407014,NEW LYNN,0,5788
1773RT5788,1773RT57881820422191,1773RT57881820422191,NEW LYNN,0,5788
1774RT5789,1774RT5789070582993,1774RT5789070582993,LAINGHOLM,1,5789
1774RT5789,1774RT57890840101043,1774RT57890840101043,LAINGHOLM,1,5789
1774RT5789,1774RT57891010117601,1774RT57891010117601,LAINGHOLM,1,5789
1774RT5789,1774RT57891210140401,1774RT57891210140401,LAINGHOLM,1,5789
1774RT5789,1774RT57891410163201,1774RT57891410163201,LAINGHOLM,1,5789
1774RT5789,1774RT57891525178313,1774RT57891525178313,LAINGHOLM,1,5789
1774RT5789,1774RT57891620189100,1774RT57891620189100,LAINGHOLM,1,5789
1790GW5760,1790GW57600810150474,1790GW57600810150474,NEW LYNN,1,5760
1790GW5760,1790GW57600920172587,1790GW57600920172587,NEW LYNN,1,5760
1790GW5760,1790GW57600925173903,1790GW57600925173903,NEW LYNN,1,5760
1790GW5760,1790GW57600935175974,1790GW57600935175974,NEW LYNN,1,5760
1790GW5760,1790GW57601030193587,1790GW57601030193587,NEW LYNN,1,5760
1790GW5760,1790GW57601125209903,1790GW57601125209903,NEW LYNN,1,5760
1790GW5760,1790GW57601135211974,1790GW57601135211974,NEW LYNN,1,5760
1790GW5760,1790GW57601140214587,1790GW57601140214587,NEW LYNN,1,5760
1790GW5760,1790GW57601250235587,1790GW57601250235587,NEW LYNN,1,5760
1790GW5760,1790GW57601310241027,1790GW57601310241027,NEW LYNN,1,5760
1790GW5760,1790GW57601335247974,1790GW57601335247974,NEW LYNN,1,5760
1790GW5760,1790GW57601400256587,1790GW57601400256587,NEW LYNN,1,5760
1790GW5760,1790GW57601510276843,1790GW57601510276843,NEW LYNN,1,5760
1790GW5760,1790GW57601510277587,1790GW57601510277587,NEW LYNN,1,5760
1790GW5760,1790GW57601535283974,1790GW57601535283974,NEW LYNN,1,5760
1790GW5760,1790GW57601710312843,1790GW57601710312843,NEW LYNN,1,5760
1790GW5760,1790GW57601730318474,1790GW57601730318474,NEW LYNN,1,5760
1790GW5760,1790GW57601855344634,1790GW57601855344634,NEW LYNN,1,5760
1790GW5760,1790GW57602030373587,1790GW57602030373587,NEW LYNN,1,5760
1793GW5790,1793GW5790062030107,1793GW5790062030107,NEW LYNN,0,5790
1793GW5790,1793GW5790071034263,1793GW5790071034263,NEW LYNN,0,5790
1794GW5791,1794GW57911710224501,1794GW57911710224501,TITIRANGI,1,5791
1796GW5792,1796GW57921800166749,1796GW57921800166749,ATKINSON RD,1,5792
1798GW5793,1798GW579316001495030,1798GW579316001495030,TITIRANGI,1,5793
1798GW5793,1798GW579318151682361,1798GW579318151682361,TITIRANGI,1,5793
1799GW6104,1799GW610407254745,1799GW610407254745,BRITOMART,0,6104
1799GW6104,1799GW610408105155,1799GW610408105155,BRITOMART,0,6104
1801GW5891,1801GW58910943151711,1801GW58910943151711,TANEKAHA,0,5891
1801GW5891,1801GW58910955154747,1801GW58910955154747,TANEKAHA,0,5891
